"date","covid_cases_total","covid_cases_new","covid_cases_per100K","covid_cases_7day.x","hover_text_case.x","copies_day_person_M_mn","copies_day_person_M_se","hover_text_load","covid_cases_7day.y","hover_text_case.y","mutation","variant","frequency","frequency_gapfill","frequency_7day","hover_text_variant"
2021-07-17,324578,0,0,3.54082572055803,"Jul 17, 2021<br><b>3.54</b> cases per 100,000 people",27.8932,0.2809,"Jul 17, 2021<br><b>27.89</b> copies of RNA per day per person",3.5527,"Jul 17, 2021<br><b>3.55</b> cases per 100,000 people","L452R","Delta",1,1,0.876428571428571,"Jul 17, 2021<br><b>Delta</b> 87.64%"
2021-07-17,324578,0,0,3.54082572055803,"Jul 17, 2021<br><b>3.54</b> cases per 100,000 people",27.8932,0.2809,"Jul 17, 2021<br><b>27.89</b> copies of RNA per day per person",3.5527,"Jul 17, 2021<br><b>3.55</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.06,0.06,0.0607142857142857,"Jul 17, 2021<br><b>Alpha, Beta & Gamma</b> 6.07%"
2021-07-18,324578,0,0,3.54082572055803,"Jul 18, 2021<br><b>3.54</b> cases per 100,000 people",22.3352,0.2876,"Jul 18, 2021<br><b>22.34</b> copies of RNA per day per person",3.5527,"Jul 18, 2021<br><b>3.55</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 18, 2021<br><b>Omicron</b> NaN%"
2021-07-18,324578,0,0,3.54082572055803,"Jul 18, 2021<br><b>3.54</b> cases per 100,000 people",22.3352,0.2876,"Jul 18, 2021<br><b>22.34</b> copies of RNA per day per person",3.5527,"Jul 18, 2021<br><b>3.55</b> cases per 100,000 people","L452R","Delta",NA,0.9,0.869285714285714,"Jul 18, 2021<br><b>Delta</b> 86.93%"
2021-07-18,324578,0,0,3.54082572055803,"Jul 18, 2021<br><b>3.54</b> cases per 100,000 people",22.3352,0.2876,"Jul 18, 2021<br><b>22.34</b> copies of RNA per day per person",3.5527,"Jul 18, 2021<br><b>3.55</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0.065,0.0621428571428571,"Jul 18, 2021<br><b>Alpha, Beta & Gamma</b> 6.21%"
2021-07-19,324751,173,5.46931115764768,3.73954553140568,"Jul 19, 2021<br><b>3.74</b> cases per 100,000 people",24.9734,1.4942,"Jul 19, 2021<br><b>24.97</b> copies of RNA per day per person",3.752,"Jul 19, 2021<br><b>3.75</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 19, 2021<br><b>Omicron</b> NaN%"
2021-07-19,324751,173,5.46931115764768,3.73954553140568,"Jul 19, 2021<br><b>3.74</b> cases per 100,000 people",24.9734,1.4942,"Jul 19, 2021<br><b>24.97</b> copies of RNA per day per person",3.752,"Jul 19, 2021<br><b>3.75</b> cases per 100,000 people","L452R","Delta",0.8,0.8,0.868571428571429,"Jul 19, 2021<br><b>Delta</b> 86.86%"
2021-07-19,324751,173,5.46931115764768,3.73954553140568,"Jul 19, 2021<br><b>3.74</b> cases per 100,000 people",24.9734,1.4942,"Jul 19, 2021<br><b>24.97</b> copies of RNA per day per person",3.752,"Jul 19, 2021<br><b>3.75</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.07,0.07,0.0578571428571429,"Jul 19, 2021<br><b>Alpha, Beta & Gamma</b> 5.79%"
2021-07-20,325145,394,12.4561190526774,4.41699943202265,"Jul 20, 2021<br><b>4.42</b> cases per 100,000 people",38.2836,1.2806,"Jul 20, 2021<br><b>38.28</b> copies of RNA per day per person",4.4318,"Jul 20, 2021<br><b>4.43</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 20, 2021<br><b>Omicron</b> NaN%"
2021-07-20,325145,394,12.4561190526774,4.41699943202265,"Jul 20, 2021<br><b>4.42</b> cases per 100,000 people",38.2836,1.2806,"Jul 20, 2021<br><b>38.28</b> copies of RNA per day per person",4.4318,"Jul 20, 2021<br><b>4.43</b> cases per 100,000 people","L452R","Delta",0.78,0.78,0.855714285714286,"Jul 20, 2021<br><b>Delta</b> 85.57%"
2021-07-20,325145,394,12.4561190526774,4.41699943202265,"Jul 20, 2021<br><b>4.42</b> cases per 100,000 people",38.2836,1.2806,"Jul 20, 2021<br><b>38.28</b> copies of RNA per day per person",4.4318,"Jul 20, 2021<br><b>4.43</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.08,0.08,0.0492857142857143,"Jul 20, 2021<br><b>Alpha, Beta & Gamma</b> 4.93%"
2021-07-21,325317,172,5.43769664228555,4.51635933744647,"Jul 21, 2021<br><b>4.52</b> cases per 100,000 people",26.0226,0.2663,"Jul 21, 2021<br><b>26.02</b> copies of RNA per day per person",4.5315,"Jul 21, 2021<br><b>4.53</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 21, 2021<br><b>Omicron</b> NaN%"
2021-07-21,325317,172,5.43769664228555,4.51635933744647,"Jul 21, 2021<br><b>4.52</b> cases per 100,000 people",26.0226,0.2663,"Jul 21, 2021<br><b>26.02</b> copies of RNA per day per person",4.5315,"Jul 21, 2021<br><b>4.53</b> cases per 100,000 people","L452R","Delta",NA,0.83,0.837142857142857,"Jul 21, 2021<br><b>Delta</b> 83.71%"
2021-07-21,325317,172,5.43769664228555,4.51635933744647,"Jul 21, 2021<br><b>4.52</b> cases per 100,000 people",26.0226,0.2663,"Jul 21, 2021<br><b>26.02</b> copies of RNA per day per person",4.5315,"Jul 21, 2021<br><b>4.53</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0.05,0.0407142857142857,"Jul 21, 2021<br><b>Alpha, Beta & Gamma</b> 4.07%"
2021-07-22,325529,212,6.70227725677056,4.98606070854091,"Jul 22, 2021<br><b>4.99</b> cases per 100,000 people",40.5142,1.9789,"Jul 22, 2021<br><b>40.51</b> copies of RNA per day per person",5.0027,"Jul 22, 2021<br><b>5</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 22, 2021<br><b>Omicron</b> NaN%"
2021-07-22,325529,212,6.70227725677056,4.98606070854091,"Jul 22, 2021<br><b>4.99</b> cases per 100,000 people",40.5142,1.9789,"Jul 22, 2021<br><b>40.51</b> copies of RNA per day per person",5.0027,"Jul 22, 2021<br><b>5</b> cases per 100,000 people","L452R","Delta",0.88,0.88,0.842857142857143,"Jul 22, 2021<br><b>Delta</b> 84.29%"
2021-07-22,325529,212,6.70227725677056,4.98606070854091,"Jul 22, 2021<br><b>4.99</b> cases per 100,000 people",40.5142,1.9789,"Jul 22, 2021<br><b>40.51</b> copies of RNA per day per person",5.0027,"Jul 22, 2021<br><b>5</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.02,0.02,0.0314285714285714,"Jul 22, 2021<br><b>Alpha, Beta & Gamma</b> 3.14%"
2021-07-23,325749,220,6.95519337966757,5.28865678414982,"Jul 23, 2021<br><b>5.29</b> cases per 100,000 people",46.0157,2.686,"Jul 23, 2021<br><b>46.02</b> copies of RNA per day per person",5.3063,"Jul 23, 2021<br><b>5.31</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 23, 2021<br><b>Omicron</b> NaN%"
2021-07-23,325749,220,6.95519337966757,5.28865678414982,"Jul 23, 2021<br><b>5.29</b> cases per 100,000 people",46.0157,2.686,"Jul 23, 2021<br><b>46.02</b> copies of RNA per day per person",5.3063,"Jul 23, 2021<br><b>5.31</b> cases per 100,000 people","L452R","Delta",0.8,0.8,0.871428571428571,"Jul 23, 2021<br><b>Delta</b> 87.14%"
2021-07-23,325749,220,6.95519337966757,5.28865678414982,"Jul 23, 2021<br><b>5.29</b> cases per 100,000 people",46.0157,2.686,"Jul 23, 2021<br><b>46.02</b> copies of RNA per day per person",5.3063,"Jul 23, 2021<br><b>5.31</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.0214285714285714,"Jul 23, 2021<br><b>Alpha, Beta & Gamma</b> 2.14%"
2021-07-24,325749,0,0,5.28865678414982,"Jul 24, 2021<br><b>5.29</b> cases per 100,000 people",48.8872,1.823,"Jul 24, 2021<br><b>48.89</b> copies of RNA per day per person",5.3063,"Jul 24, 2021<br><b>5.31</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 24, 2021<br><b>Omicron</b> NaN%"
2021-07-24,325749,0,0,5.28865678414982,"Jul 24, 2021<br><b>5.29</b> cases per 100,000 people",48.8872,1.823,"Jul 24, 2021<br><b>48.89</b> copies of RNA per day per person",5.3063,"Jul 24, 2021<br><b>5.31</b> cases per 100,000 people","L452R","Delta",NA,0.87,0.895714285714286,"Jul 24, 2021<br><b>Delta</b> 89.57%"
2021-07-24,325749,0,0,5.28865678414982,"Jul 24, 2021<br><b>5.29</b> cases per 100,000 people",48.8872,1.823,"Jul 24, 2021<br><b>48.89</b> copies of RNA per day per person",5.3063,"Jul 24, 2021<br><b>5.31</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0,0.0128571428571429,"Jul 24, 2021<br><b>Alpha, Beta & Gamma</b> 1.29%"
2021-07-25,325749,0,0,5.28865678414982,"Jul 25, 2021<br><b>5.29</b> cases per 100,000 people",59.1373,0.8991,"Jul 25, 2021<br><b>59.14</b> copies of RNA per day per person",5.3063,"Jul 25, 2021<br><b>5.31</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 25, 2021<br><b>Omicron</b> NaN%"
2021-07-25,325749,0,0,5.28865678414982,"Jul 25, 2021<br><b>5.29</b> cases per 100,000 people",59.1373,0.8991,"Jul 25, 2021<br><b>59.14</b> copies of RNA per day per person",5.3063,"Jul 25, 2021<br><b>5.31</b> cases per 100,000 people","L452R","Delta",0.94,0.94,0.915714285714286,"Jul 25, 2021<br><b>Delta</b> 91.57%"
2021-07-25,325749,0,0,5.28865678414982,"Jul 25, 2021<br><b>5.29</b> cases per 100,000 people",59.1373,0.8991,"Jul 25, 2021<br><b>59.14</b> copies of RNA per day per person",5.3063,"Jul 25, 2021<br><b>5.31</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.00571428571428571,"Jul 25, 2021<br><b>Alpha, Beta & Gamma</b> 0.57%"
2021-07-26,326010,261,8.2513885095147,5.68609640584511,"Jul 26, 2021<br><b>5.69</b> cases per 100,000 people",43.1679,1.5256,"Jul 26, 2021<br><b>43.17</b> copies of RNA per day per person",5.7051,"Jul 26, 2021<br><b>5.71</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 26, 2021<br><b>Omicron</b> NaN%"
2021-07-26,326010,261,8.2513885095147,5.68609640584511,"Jul 26, 2021<br><b>5.69</b> cases per 100,000 people",43.1679,1.5256,"Jul 26, 2021<br><b>43.17</b> copies of RNA per day per person",5.7051,"Jul 26, 2021<br><b>5.71</b> cases per 100,000 people","L452R","Delta",1,1,0.922857142857143,"Jul 26, 2021<br><b>Delta</b> 92.29%"
2021-07-26,326010,261,8.2513885095147,5.68609640584511,"Jul 26, 2021<br><b>5.69</b> cases per 100,000 people",43.1679,1.5256,"Jul 26, 2021<br><b>43.17</b> copies of RNA per day per person",5.7051,"Jul 26, 2021<br><b>5.71</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.00428571428571429,"Jul 26, 2021<br><b>Alpha, Beta & Gamma</b> 0.43%"
2021-07-27,326656,646,20.4229769239329,6.82421895888162,"Jul 27, 2021<br><b>6.82</b> cases per 100,000 people",54.2365,6.5551,"Jul 27, 2021<br><b>54.24</b> copies of RNA per day per person",6.847,"Jul 27, 2021<br><b>6.85</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 27, 2021<br><b>Omicron</b> NaN%"
2021-07-27,326656,646,20.4229769239329,6.82421895888162,"Jul 27, 2021<br><b>6.82</b> cases per 100,000 people",54.2365,6.5551,"Jul 27, 2021<br><b>54.24</b> copies of RNA per day per person",6.847,"Jul 27, 2021<br><b>6.85</b> cases per 100,000 people","L452R","Delta",0.95,0.95,0.944285714285714,"Jul 27, 2021<br><b>Delta</b> 94.43%"
2021-07-27,326656,646,20.4229769239329,6.82421895888162,"Jul 27, 2021<br><b>6.82</b> cases per 100,000 people",54.2365,6.5551,"Jul 27, 2021<br><b>54.24</b> copies of RNA per day per person",6.847,"Jul 27, 2021<br><b>6.85</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.02,0.02,0.005,"Jul 27, 2021<br><b>Alpha, Beta & Gamma</b> 0.5%"
2021-07-28,327043,387,12.2348174451425,7.79523621643261,"Jul 28, 2021<br><b>7.8</b> cases per 100,000 people",62.1039,1.1558,"Jul 28, 2021<br><b>62.1</b> copies of RNA per day per person",7.8213,"Jul 28, 2021<br><b>7.82</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 28, 2021<br><b>Omicron</b> NaN%"
2021-07-28,327043,387,12.2348174451425,7.79523621643261,"Jul 28, 2021<br><b>7.8</b> cases per 100,000 people",62.1039,1.1558,"Jul 28, 2021<br><b>62.1</b> copies of RNA per day per person",7.8213,"Jul 28, 2021<br><b>7.82</b> cases per 100,000 people","L452R","Delta",0.97,0.97,0.958571428571429,"Jul 28, 2021<br><b>Delta</b> 95.86%"
2021-07-28,327043,387,12.2348174451425,7.79523621643261,"Jul 28, 2021<br><b>7.8</b> cases per 100,000 people",62.1039,1.1558,"Jul 28, 2021<br><b>62.1</b> copies of RNA per day per person",7.8213,"Jul 28, 2021<br><b>7.82</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.005,"Jul 28, 2021<br><b>Alpha, Beta & Gamma</b> 0.5%"
2021-07-29,327351,308,9.73727073153459,8.22880671282747,"Jul 29, 2021<br><b>8.23</b> cases per 100,000 people",59.1992,6.4751,"Jul 29, 2021<br><b>59.2</b> copies of RNA per day per person",8.2563,"Jul 29, 2021<br><b>8.26</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 29, 2021<br><b>Omicron</b> NaN%"
2021-07-29,327351,308,9.73727073153459,8.22880671282747,"Jul 29, 2021<br><b>8.23</b> cases per 100,000 people",59.1992,6.4751,"Jul 29, 2021<br><b>59.2</b> copies of RNA per day per person",8.2563,"Jul 29, 2021<br><b>8.26</b> cases per 100,000 people","L452R","Delta",0.93,0.93,0.965,"Jul 29, 2021<br><b>Delta</b> 96.5%"
2021-07-29,327351,308,9.73727073153459,8.22880671282747,"Jul 29, 2021<br><b>8.23</b> cases per 100,000 people",59.1992,6.4751,"Jul 29, 2021<br><b>59.2</b> copies of RNA per day per person",8.2563,"Jul 29, 2021<br><b>8.26</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.01,0.01,0.005,"Jul 29, 2021<br><b>Alpha, Beta & Gamma</b> 0.5%"
2021-07-30,327754,403,12.7406496909365,9.05530047158018,"Jul 30, 2021<br><b>9.06</b> cases per 100,000 people",71.4317,5.4493,"Jul 30, 2021<br><b>71.43</b> copies of RNA per day per person",9.0856,"Jul 30, 2021<br><b>9.09</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 30, 2021<br><b>Omicron</b> NaN%"
2021-07-30,327754,403,12.7406496909365,9.05530047158018,"Jul 30, 2021<br><b>9.06</b> cases per 100,000 people",71.4317,5.4493,"Jul 30, 2021<br><b>71.43</b> copies of RNA per day per person",9.0856,"Jul 30, 2021<br><b>9.09</b> cases per 100,000 people","L452R","Delta",NA,0.95,0.965,"Jul 30, 2021<br><b>Delta</b> 96.5%"
2021-07-30,327754,403,12.7406496909365,9.05530047158018,"Jul 30, 2021<br><b>9.06</b> cases per 100,000 people",71.4317,5.4493,"Jul 30, 2021<br><b>71.43</b> copies of RNA per day per person",9.0856,"Jul 30, 2021<br><b>9.09</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0.005,0.005,"Jul 30, 2021<br><b>Alpha, Beta & Gamma</b> 0.5%"
2021-07-31,327754,0,0,9.05530047158018,"Jul 31, 2021<br><b>9.06</b> cases per 100,000 people",104.1075,1.8071,"Jul 31, 2021<br><b>104.11</b> copies of RNA per day per person",9.0856,"Jul 31, 2021<br><b>9.09</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Jul 31, 2021<br><b>Omicron</b> NaN%"
2021-07-31,327754,0,0,9.05530047158018,"Jul 31, 2021<br><b>9.06</b> cases per 100,000 people",104.1075,1.8071,"Jul 31, 2021<br><b>104.11</b> copies of RNA per day per person",9.0856,"Jul 31, 2021<br><b>9.09</b> cases per 100,000 people","L452R","Delta",0.97,0.97,0.962142857142857,"Jul 31, 2021<br><b>Delta</b> 96.21%"
2021-07-31,327754,0,0,9.05530047158018,"Jul 31, 2021<br><b>9.06</b> cases per 100,000 people",104.1075,1.8071,"Jul 31, 2021<br><b>104.11</b> copies of RNA per day per person",9.0856,"Jul 31, 2021<br><b>9.09</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.00214285714285714,"Jul 31, 2021<br><b>Alpha, Beta & Gamma</b> 0.21%"
2021-08-01,327754,0,0,9.05530047158018,"Aug 01, 2021<br><b>9.06</b> cases per 100,000 people",74.8144,4.2183,"Aug 01, 2021<br><b>74.81</b> copies of RNA per day per person",9.0856,"Aug 01, 2021<br><b>9.09</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 01, 2021<br><b>Omicron</b> NaN%"
2021-08-01,327754,0,0,9.05530047158018,"Aug 01, 2021<br><b>9.06</b> cases per 100,000 people",74.8144,4.2183,"Aug 01, 2021<br><b>74.81</b> copies of RNA per day per person",9.0856,"Aug 01, 2021<br><b>9.09</b> cases per 100,000 people","L452R","Delta",NA,0.985,0.961428571428571,"Aug 01, 2021<br><b>Delta</b> 96.14%"
2021-08-01,327754,0,0,9.05530047158018,"Aug 01, 2021<br><b>9.06</b> cases per 100,000 people",74.8144,4.2183,"Aug 01, 2021<br><b>74.81</b> copies of RNA per day per person",9.0856,"Aug 01, 2021<br><b>9.09</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0,0.00214285714285714,"Aug 01, 2021<br><b>Alpha, Beta & Gamma</b> 0.21%"
2021-08-02,328121,367,11.6025271379,9.5340345613495,"Aug 02, 2021<br><b>9.53</b> cases per 100,000 people",85.2507,2.2847,"Aug 02, 2021<br><b>85.25</b> copies of RNA per day per person",9.5659,"Aug 02, 2021<br><b>9.57</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 02, 2021<br><b>Omicron</b> NaN%"
2021-08-02,328121,367,11.6025271379,9.5340345613495,"Aug 02, 2021<br><b>9.53</b> cases per 100,000 people",85.2507,2.2847,"Aug 02, 2021<br><b>85.25</b> copies of RNA per day per person",9.5659,"Aug 02, 2021<br><b>9.57</b> cases per 100,000 people","L452R","Delta",1,1,0.971428571428571,"Aug 02, 2021<br><b>Delta</b> 97.14%"
2021-08-02,328121,367,11.6025271379,9.5340345613495,"Aug 02, 2021<br><b>9.53</b> cases per 100,000 people",85.2507,2.2847,"Aug 02, 2021<br><b>85.25</b> copies of RNA per day per person",9.5659,"Aug 02, 2021<br><b>9.57</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.000714285714285714,"Aug 02, 2021<br><b>Alpha, Beta & Gamma</b> 0.07%"
2021-08-03,329091,970,30.6660799012615,10.9973349866822,"Aug 03, 2021<br><b>11</b> cases per 100,000 people",76.4419,3.619,"Aug 03, 2021<br><b>76.44</b> copies of RNA per day per person",11.0341,"Aug 03, 2021<br><b>11.03</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 03, 2021<br><b>Omicron</b> NaN%"
2021-08-03,329091,970,30.6660799012615,10.9973349866822,"Aug 03, 2021<br><b>11</b> cases per 100,000 people",76.4419,3.619,"Aug 03, 2021<br><b>76.44</b> copies of RNA per day per person",11.0341,"Aug 03, 2021<br><b>11.03</b> cases per 100,000 people","L452R","Delta",0.93,0.93,0.975714285714286,"Aug 03, 2021<br><b>Delta</b> 97.57%"
2021-08-03,329091,970,30.6660799012615,10.9973349866822,"Aug 03, 2021<br><b>11</b> cases per 100,000 people",76.4419,3.619,"Aug 03, 2021<br><b>76.44</b> copies of RNA per day per person",11.0341,"Aug 03, 2021<br><b>11.03</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.00142857142857143,"Aug 03, 2021<br><b>Alpha, Beta & Gamma</b> 0.14%"
2021-08-04,329671,580,18.3364189100327,11.8689923388093,"Aug 04, 2021<br><b>11.87</b> cases per 100,000 people",66.1895,1.4465,"Aug 04, 2021<br><b>66.19</b> copies of RNA per day per person",11.9087,"Aug 04, 2021<br><b>11.91</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 04, 2021<br><b>Omicron</b> NaN%"
2021-08-04,329671,580,18.3364189100327,11.8689923388093,"Aug 04, 2021<br><b>11.87</b> cases per 100,000 people",66.1895,1.4465,"Aug 04, 2021<br><b>66.19</b> copies of RNA per day per person",11.9087,"Aug 04, 2021<br><b>11.91</b> cases per 100,000 people","L452R","Delta",NA,0.965,0.98,"Aug 04, 2021<br><b>Delta</b> 98%"
2021-08-04,329671,580,18.3364189100327,11.8689923388093,"Aug 04, 2021<br><b>11.87</b> cases per 100,000 people",66.1895,1.4465,"Aug 04, 2021<br><b>66.19</b> copies of RNA per day per person",11.9087,"Aug 04, 2021<br><b>11.91</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0,0.00285714285714286,"Aug 04, 2021<br><b>Alpha, Beta & Gamma</b> 0.29%"
2021-08-05,330155,484,15.3014254352686,12.6638715821999,"Aug 05, 2021<br><b>12.66</b> cases per 100,000 people",70.5534,0.9382,"Aug 05, 2021<br><b>70.55</b> copies of RNA per day per person",12.7062,"Aug 05, 2021<br><b>12.71</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 05, 2021<br><b>Omicron</b> NaN%"
2021-08-05,330155,484,15.3014254352686,12.6638715821999,"Aug 05, 2021<br><b>12.66</b> cases per 100,000 people",70.5534,0.9382,"Aug 05, 2021<br><b>70.55</b> copies of RNA per day per person",12.7062,"Aug 05, 2021<br><b>12.71</b> cases per 100,000 people","L452R","Delta",1,1,0.977857142857143,"Aug 05, 2021<br><b>Delta</b> 97.79%"
2021-08-05,330155,484,15.3014254352686,12.6638715821999,"Aug 05, 2021<br><b>12.66</b> cases per 100,000 people",70.5534,0.9382,"Aug 05, 2021<br><b>70.55</b> copies of RNA per day per person",12.7062,"Aug 05, 2021<br><b>12.71</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0,0,0.00571428571428571,"Aug 05, 2021<br><b>Alpha, Beta & Gamma</b> 0.57%"
2021-08-06,330692,537,16.9769947494613,13.2690637334177,"Aug 06, 2021<br><b>13.27</b> cases per 100,000 people",84.0299,0.6128,"Aug 06, 2021<br><b>84.03</b> copies of RNA per day per person",13.3134,"Aug 06, 2021<br><b>13.31</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 06, 2021<br><b>Omicron</b> NaN%"
2021-08-06,330692,537,16.9769947494613,13.2690637334177,"Aug 06, 2021<br><b>13.27</b> cases per 100,000 people",84.0299,0.6128,"Aug 06, 2021<br><b>84.03</b> copies of RNA per day per person",13.3134,"Aug 06, 2021<br><b>13.31</b> cases per 100,000 people","L452R","Delta",0.98,0.98,0.969285714285714,"Aug 06, 2021<br><b>Delta</b> 96.93%"
2021-08-06,330692,537,16.9769947494613,13.2690637334177,"Aug 06, 2021<br><b>13.27</b> cases per 100,000 people",84.0299,0.6128,"Aug 06, 2021<br><b>84.03</b> copies of RNA per day per person",13.3134,"Aug 06, 2021<br><b>13.31</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.01,0.01,0.01,"Aug 06, 2021<br><b>Alpha, Beta & Gamma</b> 1%"
2021-08-07,330692,0,0,13.2690637334177,"Aug 07, 2021<br><b>13.27</b> cases per 100,000 people",88.3372,9.0891,"Aug 07, 2021<br><b>88.34</b> copies of RNA per day per person",13.3134,"Aug 07, 2021<br><b>13.31</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 07, 2021<br><b>Omicron</b> NaN%"
2021-08-07,330692,0,0,13.2690637334177,"Aug 07, 2021<br><b>13.27</b> cases per 100,000 people",88.3372,9.0891,"Aug 07, 2021<br><b>88.34</b> copies of RNA per day per person",13.3134,"Aug 07, 2021<br><b>13.31</b> cases per 100,000 people","L452R","Delta",1,1,0.979285714285714,"Aug 07, 2021<br><b>Delta</b> 97.93%"
2021-08-07,330692,0,0,13.2690637334177,"Aug 07, 2021<br><b>13.27</b> cases per 100,000 people",88.3372,9.0891,"Aug 07, 2021<br><b>88.34</b> copies of RNA per day per person",13.3134,"Aug 07, 2021<br><b>13.31</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.01,0.01,0.0114285714285714,"Aug 07, 2021<br><b>Alpha, Beta & Gamma</b> 1.14%"
2021-08-08,330692,0,0,13.2690637334177,"Aug 08, 2021<br><b>13.27</b> cases per 100,000 people",72.0478,5.9813,"Aug 08, 2021<br><b>72.05</b> copies of RNA per day per person",13.3134,"Aug 08, 2021<br><b>13.31</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 08, 2021<br><b>Omicron</b> NaN%"
2021-08-08,330692,0,0,13.2690637334177,"Aug 08, 2021<br><b>13.27</b> cases per 100,000 people",72.0478,5.9813,"Aug 08, 2021<br><b>72.05</b> copies of RNA per day per person",13.3134,"Aug 08, 2021<br><b>13.31</b> cases per 100,000 people","L452R","Delta",NA,0.97,0.97,"Aug 08, 2021<br><b>Delta</b> 97%"
2021-08-08,330692,0,0,13.2690637334177,"Aug 08, 2021<br><b>13.27</b> cases per 100,000 people",72.0478,5.9813,"Aug 08, 2021<br><b>72.05</b> copies of RNA per day per person",13.3134,"Aug 08, 2021<br><b>13.31</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,0.02,0.0133333333333333,"Aug 08, 2021<br><b>Alpha, Beta & Gamma</b> 1.33%"
2021-08-09,331295,603,19.0635527633616,14.3349245370551,"Aug 09, 2021<br><b>14.33</b> cases per 100,000 people",63.6891,4.7678,"Aug 09, 2021<br><b>63.69</b> copies of RNA per day per person",14.3829,"Aug 09, 2021<br><b>14.38</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 09, 2021<br><b>Omicron</b> NaN%"
2021-08-09,331295,603,19.0635527633616,14.3349245370551,"Aug 09, 2021<br><b>14.33</b> cases per 100,000 people",63.6891,4.7678,"Aug 09, 2021<br><b>63.69</b> copies of RNA per day per person",14.3829,"Aug 09, 2021<br><b>14.38</b> cases per 100,000 people","L452R","Delta",0.94,0.94,0.97,"Aug 09, 2021<br><b>Delta</b> 97%"
2021-08-09,331295,603,19.0635527633616,14.3349245370551,"Aug 09, 2021<br><b>14.33</b> cases per 100,000 people",63.6891,4.7678,"Aug 09, 2021<br><b>63.69</b> copies of RNA per day per person",14.3829,"Aug 09, 2021<br><b>14.38</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",0.03,0.03,0.016,"Aug 09, 2021<br><b>Alpha, Beta & Gamma</b> 1.6%"
2021-08-10,332165,870,27.504628365049,13.8832886033105,"Aug 10, 2021<br><b>13.88</b> cases per 100,000 people",75.5688,3.9712,"Aug 10, 2021<br><b>75.57</b> copies of RNA per day per person",13.9297,"Aug 10, 2021<br><b>13.93</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Aug 10, 2021<br><b>Omicron</b> NaN%"
